MR32 CSV
Name,EMG 1 channel recording 1
Frequency,2000
Date,25-03-2022 10:25:34
"Time,s","VMO RT,uV"
2.1055,1.811
2.1060,0.895
2.1065,-0.02059
2.1070,-0.3258
2.1075,-0.02059
2.1080,0.895
2.1085,1.811
2.1090,1.2
2.1095,-0.02059
2.1100,-0.02059
2.1105,0.2846
2.1110,0.5898
2.1115,0.5898
2.1120,1.2
2.1125,3.031
2.1130,4.863
2.1135,4.863
2.1140,3.337
2.1145,1.505
2.1150,-0.02059
2.1155,-0.9362
2.1160,-2.462
2.1165,-3.683
2.1170,-3.988
2.1175,-3.683
2.1180,-3.378
2.1185,-3.378
2.1190,-3.378
2.1195,-3.683
2.1200,-3.683
2.1205,-3.988
2.1210,-3.683
2.1215,-2.157
2.1220,-0.9362
2.1225,-0.9362
2.1230,-1.852
2.1235,-2.462
2.1240,-1.547
2.1245,-1.241
2.1250,-2.157
2.1255,-3.378
2.1260,-3.073
2.1265,-2.462
2.1270,-2.767
2.1275,-3.378
2.1280,-3.073
2.1285,-1.241
2.1290,-0.3258
2.1295,-0.9362
2.1300,-1.241
2.1305,-0.631
2.1310,-0.02059
2.1315,-0.02059
2.1320,-0.02059
2.1325,0.895
2.1330,2.726
2.1335,3.337
2.1340,2.116
2.1345,0.895
2.1350,0.895
2.1355,2.116
2.1360,2.726
2.1365,2.421
2.1370,1.505
2.1375,1.505
2.1380,2.116
2.1385,2.421
2.1390,1.505
2.1395,0.895
2.1400,1.2
2.1405,1.505
2.1410,1.2
2.1415,0.895
2.1420,1.811
2.1425,3.337
2.1430,3.947
2.1435,4.252
2.1440,5.473
2.1445,6.999
2.1450,7.304
2.1455,6.999
2.1460,7.914
2.1465,9.746
2.1470,10.36
2.1475,8.525
2.1480,6.999
2.1485,6.388
2.1490,6.083
2.1495,4.863
2.1500,3.642
2.1505,2.726
2.1510,1.505
2.1515,-0.631
2.1520,-1.852
2.1525,-1.852
2.1530,-2.462
2.1535,-4.599
2.1540,-6.43
2.1545,-6.735
2.1550,-7.04
2.1555,-8.871
2.1560,-11.01
2.1565,-11.31
2.1570,-10.7
2.1575,-11.31
2.1580,-12.53
2.1585,-12.84
2.1590,-11.92
2.1595,-12.23
2.1600,-14.06
2.1605,-14.36
2.1610,-12.84
2.1615,-11.62
2.1620,-11.92
2.1625,-11.31
2.1630,-7.956
2.1635,-4.293
2.1640,-3.378
2.1645,-4.293
2.1650,-3.683
2.1655,-1.852
2.1660,-0.9362
2.1665,-1.547
2.1670,-1.547
2.1675,-0.02059
2.1680,1.811
2.1685,2.726
2.1690,2.726
2.1695,3.337
2.1700,4.557
2.1705,5.473
2.1710,7.304
2.1715,8.83
2.1720,8.83
2.1725,6.999
2.1730,5.168
2.1735,5.473
2.1740,6.999
2.1745,7.304
2.1750,6.388
2.1755,5.778
2.1760,5.778
2.1765,5.778
2.1770,4.863
2.1775,3.947
2.1780,4.252
2.1785,4.863
2.1790,4.863
2.1795,3.642
2.1800,2.421
2.1805,1.2
2.1810,-0.02059
2.1815,-1.547
2.1820,-3.378
2.1825,-3.988
2.1830,-3.378
2.1835,-3.378
2.1840,-4.293
2.1845,-4.904
2.1850,-4.599
2.1855,-4.599
2.1860,-5.514
2.1865,-6.124
2.1870,-4.904
2.1875,-3.073
2.1880,-2.767
2.1885,-2.767
2.1890,-2.157
2.1895,-0.9362
2.1900,-0.3258
2.1905,-0.02059
2.1910,0.895
2.1915,2.116
2.1920,1.811
2.1925,0.5898
2.1930,0.5898
2.1935,2.421
2.1940,3.947
2.1945,4.252
2.1950,3.642
2.1955,3.947
2.1960,5.473
2.1965,6.999
2.1970,7.914
2.1975,8.83
2.1980,9.746
2.1985,10.97
2.1990,13.1
2.1995,15.54
2.2000,16.46
2.2005,15.54
2.2010,13.1
2.2015,11.88
2.2020,11.58
2.2025,10.97
2.2030,9.746
2.2035,8.525
2.2040,8.525
2.2045,9.135
2.2050,8.83
2.2055,6.999
2.2060,4.252
2.2065,1.811
2.2070,-0.02059
2.2075,-1.547
2.2080,-2.462
2.2085,-3.073
2.2090,-3.073
2.2095,-3.988
2.2100,-6.124
2.2105,-8.261
2.2110,-10.09
2.2115,-11.31
2.2120,-11.62
2.2125,-10.4
2.2130,-9.176
2.2135,-9.482
2.2140,-11.31
2.2145,-11.62
2.2150,-9.482
2.2155,-7.345
2.2160,-7.65
2.2165,-10.09
2.2170,-10.7
2.2175,-9.482
2.2180,-8.261
2.2185,-7.65
2.2190,-7.04
2.2195,-6.43
2.2200,-5.819
2.2205,-4.293
2.2210,-2.462
2.2215,-1.547
2.2220,-2.157
2.2225,-3.073
2.2230,-2.157
2.2235,-0.9362
2.2240,-0.631
2.2245,-0.3258
2.2250,1.2
2.2255,3.337
2.2260,4.252
2.2265,5.168
2.2270,7.914
2.2275,10.36
2.2280,9.746
2.2285,7.609
2.2290,8.22
2.2295,10.66
2.2300,10.97
2.2305,8.22
2.2310,5.778
2.2315,4.557
2.2320,0.895
2.2325,-4.904
2.2330,-9.482
2.2335,-9.787
2.2340,-8.871
2.2345,-10.4
2.2350,-13.45
2.2355,-14.06
2.2360,-13.14
2.2365,-12.23
2.2370,-11.92
2.2375,-10.4
2.2380,-7.345
2.2385,-3.378
2.2390,-0.02059
2.2395,4.557
2.2400,8.83
2.2405,11.88
2.2410,12.49
2.2415,11.27
2.2420,9.44
2.2425,7.304
2.2430,3.642
2.2435,-0.631
2.2440,-4.599
2.2445,-6.124
2.2450,-6.124
2.2455,-6.735
2.2460,-8.566
2.2465,-9.482
2.2470,-9.482
2.2475,-9.787
2.2480,-11.62
2.2485,-13.14
2.2490,-13.14
2.2495,-11.31
2.2500,-9.787
2.2505,-10.09
2.2510,-11.31
2.2515,-11.01
2.2520,-8.566
2.2525,-4.904
2.2530,-1.241
2.2535,2.421
2.2540,6.999
2.2545,10.66
2.2550,11.88
2.2555,9.135
2.2560,5.168
2.2565,3.031
2.2570,3.642
2.2575,6.388
2.2580,8.83
2.2585,8.83
2.2590,7.304
2.2595,5.778
2.2600,5.473
2.2605,5.473
2.2610,4.557
2.2615,3.337
2.2620,2.726
2.2625,2.421
2.2630,1.505
2.2635,0.5898
2.2640,0.2846
2.2645,0.2846
2.2650,-0.3258
2.2655,-0.3258
2.2660,2.116
2.2665,6.388
2.2670,8.83
2.2675,8.22
2.2680,7.914
2.2685,9.746
2.2690,12.19
2.2695,13.41
2.2700,14.93
2.2705,16.46
2.2710,16.46
2.2715,13.71
2.2720,10.97
2.2725,10.36
2.2730,10.97
2.2735,9.746
2.2740,6.388
2.2745,3.337
2.2750,0.5898
2.2755,-1.241
2.2760,-3.073
2.2765,-3.073
2.2770,-2.157
2.2775,-1.547
2.2780,-1.852
2.2785,-2.767
2.2790,-3.988
2.2795,-5.209
2.2800,-5.209
2.2805,-3.073
2.2810,-1.852
2.2815,-3.378
2.2820,-6.43
2.2825,-7.956
2.2830,-7.04
2.2835,-5.819
2.2840,-4.904
2.2845,-3.683
2.2850,-1.852
2.2855,-1.547
2.2860,-3.378
2.2865,-4.293
2.2870,-3.378
2.2875,-1.852
2.2880,-1.547
2.2885,-2.462
2.2890,-2.767
2.2895,-2.157
2.2900,-1.547
2.2905,-0.9362
2.2910,-0.02059
2.2915,0.2846
2.2920,0.5898
2.2925,0.2846
2.2930,0.895
2.2935,1.811
2.2940,2.421
2.2945,2.421
2.2950,0.895
2.2955,-0.3258
2.2960,-0.9362
2.2965,-0.02059
2.2970,0.895
2.2975,0.5898
2.2980,-0.3258
2.2985,-0.631
2.2990,-0.02059
2.2995,-0.02059
2.3000,-1.852
2.3005,-3.073
2.3010,-1.241
2.3015,2.421
2.3020,5.473
2.3025,6.388
2.3030,6.388
2.3035,6.694
2.3040,7.304
2.3045,7.914
2.3050,7.914
2.3055,7.304
2.3060,5.778
2.3065,3.947
2.3070,1.811
2.3075,-0.02059
2.3080,-0.631
2.3085,-0.631
2.3090,-0.9362
2.3095,-1.852
2.3100,-3.073
2.3105,-3.378
2.3110,-2.157
2.3115,-0.02059
2.3120,0.2846
2.3125,-0.9362
2.3130,-3.683
2.3135,-5.514
2.3140,-6.124
2.3145,-5.514
2.3150,-5.209
2.3155,-5.209
2.3160,-4.599
2.3165,-3.378
2.3170,-1.241
2.3175,-0.02059
2.3180,-0.02059
2.3185,-0.02059
2.3190,-0.631
2.3195,-0.9362
2.3200,-1.547
2.3205,-3.378
2.3210,-6.735
2.3215,-9.482
2.3220,-10.4
2.3225,-10.4
2.3230,-10.7
2.3235,-11.62
2.3240,-10.4
2.3245,-7.04
2.3250,-2.767
2.3255,0.2846
2.3260,2.421
2.3265,3.947
2.3270,4.252
2.3275,4.557
2.3280,5.778
2.3285,7.914
2.3290,9.746
2.3295,10.66
2.3300,11.27
2.3305,10.66
2.3310,7.304
2.3315,2.421
2.3320,-1.547
2.3325,-3.988
2.3330,-7.956
2.3335,-14.67
2.3340,-21.69
2.3345,-25.35
2.3350,-23.22
2.3355,-18.33
2.3360,-14.36
2.3365,-12.84
2.3370,-12.84
2.3375,-11.31
2.3380,-7.65
2.3385,-3.988
2.3390,-1.241
2.3395,-0.02059
2.3400,0.5898
2.3405,0.5898
2.3410,0.895
2.3415,1.505
2.3420,1.505
2.3425,-0.02059
2.3430,-1.852
2.3435,-2.462
2.3440,-2.157
2.3445,-3.988
2.3450,-7.956
2.3455,-10.7
2.3460,-9.787
2.3465,-7.65
2.3470,-7.65
2.3475,-7.956
2.3480,-7.04
2.3485,-4.904
2.3490,-3.378
2.3495,-1.852
2.3500,0.895
2.3505,3.642
2.3510,3.031
2.3515,0.5898
2.3520,-0.02059
2.3525,1.811
2.3530,3.642
2.3535,4.252
2.3540,4.863
2.3545,6.694
2.3550,8.83
2.3555,10.05
2.3560,10.66
2.3565,10.97
2.3570,11.27
2.3575,11.27
2.3580,12.19
2.3585,13.1
2.3590,13.41
2.3595,12.49
2.3600,11.27
2.3605,10.97
2.3610,12.19
2.3615,14.02
2.3620,14.93
2.3625,13.41
2.3630,9.135
2.3635,3.947
2.3640,0.5898
2.3645,-0.02059
2.3650,2.116
2.3655,6.388
2.3660,10.36
2.3665,11.58
2.3670,8.83
2.3675,4.557
2.3680,2.116
2.3685,0.5898
2.3690,-1.547
2.3695,-5.209
2.3700,-6.43
2.3705,-4.599
2.3710,-1.852
2.3715,-0.631
2.3720,-0.02059
2.3725,1.811
2.3730,3.947
2.3735,3.947
2.3740,2.421
2.3745,2.421
2.3750,3.947
2.3755,5.473
2.3760,6.083
2.3765,6.083
2.3770,6.388
2.3775,5.778
2.3780,4.252
2.3785,2.726
2.3790,1.811
2.3795,1.2
2.3800,0.5898
2.3805,-0.02059
2.3810,-0.3258
2.3815,-1.241
2.3820,-2.767
2.3825,-3.073
2.3830,-0.9362
2.3835,1.2
2.3840,1.2
2.3845,0.2846
2.3850,-0.02059
2.3855,0.895
2.3860,0.895
2.3865,-0.02059
2.3870,0.2846
2.3875,2.116
2.3880,1.811
2.3885,-1.241
2.3890,-5.819
2.3895,-8.261
2.3900,-8.871
2.3905,-9.787
2.3910,-10.7
2.3915,-9.482
2.3920,-6.43
2.3925,-3.683
2.3930,-2.767
2.3935,-2.767
2.3940,-2.767
2.3945,-3.073
2.3950,-2.157
2.3955,1.505
2.3960,6.999
2.3965,10.05
2.3970,9.44
2.3975,8.83
2.3980,9.746
2.3985,10.05
2.3990,8.83
2.3995,6.694
2.4000,5.778
2.4005,3.642
2.4010,-0.02059
2.4015,-4.293
2.4020,-6.124
2.4025,-6.735
2.4030,-8.566
2.4035,-11.01
2.4040,-11.31
2.4045,-9.787
2.4050,-9.176
2.4055,-10.09
2.4060,-10.4
2.4065,-9.176
2.4070,-8.566
2.4075,-10.09
2.4080,-11.01
2.4085,-9.787
2.4090,-8.261
2.4095,-8.871
2.4100,-10.7
2.4105,-11.31
2.4110,-9.176
2.4115,-7.345
2.4120,-6.735
2.4125,-6.735
2.4130,-5.819
2.4135,-4.904
2.4140,-5.819
2.4145,-7.956
2.4150,-9.482
2.4155,-9.176
2.4160,-8.871
2.4165,-10.4
2.4170,-12.53
2.4175,-12.23
2.4180,-7.956
2.4185,-2.462
2.4190,1.505
2.4195,4.252
2.4200,6.694
2.4205,8.525
2.4210,10.66
2.4215,13.71
2.4220,16.46
2.4225,16.15
2.4230,13.1
2.4235,11.58
2.4240,14.02
2.4245,17.38
2.4250,17.99
2.4255,17.07
2.4260,16.77
2.4265,15.24
2.4270,9.44
2.4275,0.2846
2.4280,-5.514
2.4285,-6.43
2.4290,-5.209
2.4295,-4.904
2.4300,-5.209
2.4305,-5.209
2.4310,-5.819
2.4315,-8.566
2.4320,-11.01
2.4325,-12.23
2.4330,-12.84
2.4335,-13.45
2.4340,-13.75
2.4345,-13.14
2.4350,-11.01
2.4355,-8.566
2.4360,-5.819
2.4365,-3.683
2.4370,-2.462
2.4375,-0.631
2.4380,2.726
2.4385,6.999
2.4390,8.83
2.4395,7.609
2.4400,5.473
2.4405,4.252
2.4410,3.031
2.4415,1.505
2.4420,-0.02059
2.4425,-0.02059
2.4430,0.2846
2.4435,1.2
2.4440,2.421
2.4445,3.642
2.4450,3.642
2.4455,2.421
2.4460,2.116
2.4465,4.863
2.4470,10.05
2.4475,15.85
2.4480,21.65
2.4485,26.84
2.4490,30.8
2.4495,32.64
2.4500,32.02
2.4505,31.41
2.4510,31.72
2.4515,33.25
2.4520,33.86
2.4525,32.94
2.4530,32.02
2.4535,30.5
2.4540,26.53
2.4545,19.82
2.4550,12.8
2.4555,5.473
2.4560,-3.988
2.4565,-18.64
2.4570,-33.29
2.4575,-41.22
2.4580,-39.09
2.4585,-32.07
2.4590,-26.27
2.4595,-24.13
2.4600,-24.44
2.4605,-25.96
2.4610,-26.57
2.4615,-24.13
2.4620,-19.86
2.4625,-16.81
2.4630,-16.2
2.4635,-15.89
2.4640,-14.36
2.4645,-13.14
2.4650,-12.53
2.4655,-11.01
2.4660,-7.345
2.4665,-2.462
2.4670,-0.02059
2.4675,0.2846
2.4680,0.2846
2.4685,1.2
2.4690,1.811
2.4695,2.421
2.4700,2.116
2.4705,1.2
2.4710,-0.3258
2.4715,-1.547
2.4720,-0.3258
2.4725,1.505
2.4730,2.726
2.4735,2.726
2.4740,3.642
2.4745,5.778
2.4750,7.304
2.4755,6.694
2.4760,6.388
2.4765,6.999
2.4770,6.694
2.4775,5.168
2.4780,4.863
2.4785,7.609
2.4790,10.97
2.4795,10.66
2.4800,6.388
2.4805,2.116
2.4810,1.505
2.4815,2.116
2.4820,1.2
2.4825,-1.852
2.4830,-4.599
2.4835,-5.819
2.4840,-6.43
2.4845,-7.956
2.4850,-9.482
2.4855,-10.09
2.4860,-11.01
2.4865,-12.53
2.4870,-14.36
2.4875,-15.28
2.4880,-14.98
2.4885,-14.36
2.4890,-13.14
2.4895,-11.31
2.4900,-8.871
2.4905,-7.345
2.4910,-6.43
2.4915,-6.124
2.4920,-5.209
2.4925,-3.683
2.4930,-1.547
2.4935,0.5898
2.4940,2.421
2.4945,3.031
2.4950,3.337
2.4955,5.168
2.4960,7.609
2.4965,9.44
2.4970,10.97
2.4975,13.1
2.4980,14.93
2.4985,15.24
2.4990,13.71
2.4995,13.71
2.5000,14.93
2.5005,14.63
2.5010,12.8
2.5015,12.19
2.5020,14.02
2.5025,17.07
2.5030,19.21
2.5035,20.12
2.5040,20.43
2.5045,20.12
2.5050,19.82
2.5055,20.73
2.5060,22.26
2.5065,20.73
2.5070,16.46
2.5075,13.71
2.5080,14.02
2.5085,12.49
2.5090,5.168
2.5095,-5.209
2.5100,-14.06
2.5105,-21.99
2.5110,-32.68
2.5115,-42.44
2.5120,-42.75
2.5125,-32.07
2.5130,-17.11
2.5135,-5.819
2.5140,0.2846
2.5145,2.726
2.5150,1.2
2.5155,-3.073
2.5160,-7.04
2.5165,-8.261
2.5170,-7.345
2.5175,-8.261
2.5180,-11.01
2.5185,-13.75
2.5190,-13.75
2.5195,-11.62
2.5200,-9.176
2.5205,-7.956
2.5210,-7.345
2.5215,-7.04
2.5220,-6.735
2.5225,-6.43
2.5230,-5.514
2.5235,-3.073
2.5240,-0.02059
2.5245,2.726
2.5250,4.557
2.5255,5.168
2.5260,4.252
2.5265,1.2
2.5270,-3.073
2.5275,-7.04
2.5280,-8.261
2.5285,-6.735
2.5290,-4.904
2.5295,-4.904
2.5300,-5.819
2.5305,-7.04
2.5310,-6.735
2.5315,-4.904
2.5320,-2.157
2.5325,-0.631
2.5330,-0.631
2.5335,-0.631
2.5340,0.2846
2.5345,1.505
2.5350,1.811
2.5355,1.811
2.5360,2.421
2.5365,2.726
2.5370,1.2
2.5375,-0.631
2.5380,-1.241
2.5385,-0.02059
2.5390,2.116
2.5395,4.252
2.5400,5.778
2.5405,6.694
2.5410,6.999
2.5415,5.778
2.5420,3.947
2.5425,3.031
2.5430,3.337
2.5435,4.557
2.5440,5.778
2.5445,6.999
2.5450,7.609
2.5455,7.304
2.5460,7.609
2.5465,9.135
2.5470,10.97
2.5475,12.49
2.5480,13.71
2.5485,14.93
2.5490,16.15
2.5495,15.85
2.5500,15.24
2.5505,15.24
2.5510,15.24
2.5515,13.41
2.5520,9.746
2.5525,6.999
2.5530,5.778
2.5535,6.083
2.5540,7.304
2.5545,10.05
2.5550,13.71
2.5555,16.77
2.5560,17.99
2.5565,19.82
2.5570,22.87
2.5575,25.92
2.5580,27.45
2.5585,28.06
2.5590,25.62
2.5595,15.54
2.5600,-2.462
2.5605,-19.25
2.5610,-25.66
2.5615,-25.35
2.5620,-30.54
2.5625,-45.8
2.5630,-61.98
2.5635,-67.77
2.5640,-63.2
2.5645,-53.12
2.5650,-40.31
2.5655,-26.57
2.5660,-14.98
2.5665,-7.65
2.5670,-1.547
2.5675,6.694
2.5680,15.85
2.5685,20.43
2.5690,18.29
2.5695,11.88
2.5700,3.947
2.5705,-4.293
2.5710,-11.92
2.5715,-14.98
2.5720,-11.92
2.5725,-5.209
2.5730,2.421
2.5735,9.135
2.5740,13.1
2.5745,13.41
2.5750,11.88
2.5755,12.19
2.5760,15.24
2.5765,19.21
2.5770,21.34
2.5775,21.34
2.5780,18.29
2.5785,12.49
2.5790,5.778
2.5795,3.031
2.5800,5.473
2.5805,8.525
2.5810,9.135
2.5815,8.83
2.5820,11.58
2.5825,14.32
2.5830,11.27
2.5835,0.895
2.5840,-9.482
2.5845,-15.28
2.5850,-18.64
2.5855,-24.13
2.5860,-30.85
2.5865,-32.98
2.5870,-29.32
2.5875,-26.88
2.5880,-32.98
2.5885,-48.24
2.5890,-65.03
2.5895,-75.1
2.5900,-76.93
2.5905,-75.1
2.5910,-74.18
2.5915,-73.88
2.5920,-69.91
2.5925,-60.75
2.5930,-50.38
2.5935,-43.05
2.5940,-39.09
2.5945,-33.59
2.5950,-24.13
2.5955,-13.14
2.5960,-3.988
2.5965,2.116
2.5970,7.609
2.5975,12.19
2.5980,15.24
2.5985,16.77
2.5990,19.51
2.5995,23.78
2.6000,26.84
2.6005,26.53
2.6010,24.09
2.6015,22.26
2.6020,22.56
2.6025,23.78
2.6030,25.62
2.6035,28.06
2.6040,28.97
2.6045,28.06
2.6050,26.53
2.6055,26.23
2.6060,27.14
2.6065,27.45
2.6070,26.84
2.6075,26.23
2.6080,26.23
2.6085,25.31
2.6090,24.09
2.6095,23.17
2.6100,23.17
2.6105,23.17
2.6110,21.95
2.6115,19.51
2.6120,16.46
2.6125,14.63
2.6130,14.63
2.6135,17.07
2.6140,18.9
2.6145,18.29
2.6150,15.85
2.6155,14.93
2.6160,16.46
2.6165,17.99
2.6170,17.07
2.6175,14.02
2.6180,11.88
2.6185,11.88
2.6190,13.1
2.6195,13.71
2.6200,13.71
2.6205,12.8
2.6210,12.19
2.6215,12.49
2.6220,13.1
2.6225,13.41
2.6230,13.1
2.6235,12.8
2.6240,12.8
2.6245,12.8
2.6250,11.58
2.6255,10.66
2.6260,11.88
2.6265,14.02
2.6270,14.63
2.6275,13.71
2.6280,12.8
2.6285,12.8
2.6290,12.19
2.6295,11.27
2.6300,11.58
2.6305,11.88
2.6310,10.05
2.6315,6.388
2.6320,4.557
2.6325,5.778
2.6330,6.388
2.6335,3.642
2.6340,-1.547
2.6345,-5.514
2.6350,-6.735
2.6355,-6.735
2.6360,-6.124
2.6365,-5.209
2.6370,-4.599
2.6375,-3.988
2.6380,-2.157
2.6385,0.2846
2.6390,2.726
2.6395,2.726
2.6400,1.811
2.6405,2.726
2.6410,6.083
2.6415,8.22
2.6420,7.304
2.6425,5.168
2.6430,2.726
2.6435,-0.3258
2.6440,-4.904
2.6445,-9.787
2.6450,-12.53
2.6455,-13.14
2.6460,-13.14
2.6465,-13.75
2.6470,-15.59
2.6475,-17.72
2.6480,-19.25
2.6485,-19.55
2.6490,-18.94
2.6495,-18.03
2.6500,-17.42
2.6505,-15.59
2.6510,-13.14
2.6515,-10.7
2.6520,-9.176
2.6525,-7.345
2.6530,-4.599
2.6535,-3.073
2.6540,-4.293
2.6545,-7.345
2.6550,-9.482
2.6555,-9.787
2.6560,-9.176
2.6565,-8.566
2.6570,-7.65
2.6575,-4.293
2.6580,0.895
2.6585,6.388
2.6590,10.36
2.6595,12.19
2.6600,13.41
2.6605,14.63
2.6610,14.63
2.6615,14.02
2.6620,12.49
2.6625,10.05
2.6630,6.388
2.6635,3.031
2.6640,1.505
2.6645,0.2846
2.6650,-3.073
2.6655,-9.787
2.6660,-14.98
2.6665,-16.5
2.6670,-16.5
2.6675,-17.42
2.6680,-16.5
2.6685,-12.23
2.6690,-8.871
2.6695,-13.14
2.6700,-23.52
2.6705,-30.23
2.6710,-27.18
2.6715,-18.03
2.6720,-10.4
2.6725,-6.43
2.6730,-4.904
2.6735,-4.599
2.6740,-5.514
2.6745,-6.735
2.6750,-6.124
2.6755,-3.988
2.6760,-1.852
2.6765,-0.02059
2.6770,0.5898
2.6775,0.2846
2.6780,-0.9362
2.6785,-2.462
2.6790,-3.683
2.6795,-4.904
2.6800,-6.735
2.6805,-7.956
2.6810,-7.345
2.6815,-5.514
2.6820,-3.683
2.6825,-1.852
2.6830,-0.631
2.6835,-0.02059
2.6840,-0.02059
2.6845,0.2846
2.6850,1.811
2.6855,3.337
2.6860,2.421
2.6865,-0.631
2.6870,-3.988
2.6875,-6.124
2.6880,-8.261
2.6885,-10.4
2.6890,-11.31
2.6895,-11.31
2.6900,-12.84
2.6905,-16.81
2.6910,-19.55
2.6915,-16.2
2.6920,-8.261
2.6925,-1.241
2.6930,1.811
2.6935,4.557
2.6940,9.135
2.6945,13.1
2.6950,14.63
2.6955,14.63
2.6960,16.46
2.6965,19.82
2.6970,22.87
2.6975,23.78
2.6980,22.26
2.6985,18.9
2.6990,14.63
2.6995,10.97
2.7000,6.694
2.7005,-0.02059
2.7010,-11.01
2.7015,-22.91
2.7020,-29.62
2.7025,-29.01
2.7030,-24.74
2.7035,-21.08
2.7040,-18.94
2.7045,-17.11
2.7050,-13.75
2.7055,-9.787
2.7060,-7.956
2.7065,-8.261
2.7070,-7.345
2.7075,-4.293
2.7080,-0.02059
2.7085,3.337
2.7090,6.388
2.7095,10.97
2.7100,16.46
2.7105,21.65
2.7110,25.92
2.7115,31.11
2.7120,35.99
2.7125,38.43
2.7130,37.82
2.7135,38.13
2.7140,41.49
2.7145,44.84
2.7150,44.84
2.7155,43.93
2.7160,45.15
2.7165,48.51
2.7170,47.59
2.7175,39.96
2.7180,28.36
2.7185,16.15
2.7190,5.778
2.7195,-2.157
2.7200,-9.176
2.7205,-16.2
2.7210,-25.35
2.7215,-35.12
2.7220,-44.27
2.7225,-54.35
2.7230,-68.08
2.7235,-81.51
2.7240,-86.39
2.7245,-80.29
2.7250,-69.6
2.7255,-61.98
2.7260,-56.18
2.7265,-47.94
2.7270,-38.78
2.7275,-33.29
2.7280,-31.15
2.7285,-27.49
2.7290,-20.16
2.7295,-11.31
2.7300,-4.599
2.7305,-1.241
2.7310,-0.02059
2.7315,2.726
2.7320,7.304
2.7325,11.88
2.7330,13.1
2.7335,11.88
2.7340,12.8
2.7345,18.29
2.7350,24.7
2.7355,28.06
2.7360,29.28
2.7365,29.89
2.7370,29.89
2.7375,28.36
2.7380,28.06
2.7385,31.41
2.7390,33.55
2.7395,29.89
2.7400,22.26
2.7405,16.15
2.7410,11.88
2.7415,6.388
2.7420,0.895
2.7425,-0.02059
2.7430,1.2
2.7435,0.2846
2.7440,-3.988
2.7445,-7.04
2.7450,-5.514
2.7455,-3.683
2.7460,-4.904
2.7465,-7.65
2.7470,-7.65
2.7475,-3.073
2.7480,3.337
2.7485,9.135
2.7490,12.49
2.7495,13.71
2.7500,14.93
2.7505,17.38
2.7510,20.12
2.7515,20.73
2.7520,19.21
2.7525,18.9
2.7530,18.9
2.7535,16.46
2.7540,10.97
2.7545,4.863
2.7550,0.5898
2.7555,-2.462
2.7560,-5.514
2.7565,-8.261
2.7570,-9.787
2.7575,-10.4
2.7580,-10.4
2.7585,-12.23
2.7590,-18.33
2.7595,-26.88
2.7600,-31.76
2.7605,-28.4
2.7610,-21.08
2.7615,-16.2
2.7620,-14.67
2.7625,-11.62
2.7630,-5.514
2.7635,-0.02059
2.7640,2.726
2.7645,4.863
2.7650,7.914
2.7655,8.525
2.7660,6.388
2.7665,5.473
2.7670,8.525
2.7675,12.49
2.7680,13.1
2.7685,12.49
2.7690,13.41
2.7695,14.93
2.7700,14.93
2.7705,16.77
2.7710,23.48
2.7715,32.94
2.7720,39.65
2.7725,44.84
2.7730,50.95
2.7735,55.52
2.7740,52.47
2.7745,43.32
2.7750,34.77
2.7755,27.75
2.7760,14.02
2.7765,-6.735
2.7770,-26.88
2.7775,-40
2.7780,-50.07
2.7785,-61.98
2.7790,-70.52
2.7795,-68.69
2.7800,-59.84
2.7805,-54.35
2.7810,-54.65
2.7815,-55.26
2.7820,-52.51
2.7825,-49.46
2.7830,-47.94
2.7835,-44.27
2.7840,-34.51
2.7845,-19.55
2.7850,-4.293
2.7855,7.914
2.7860,16.46
2.7865,21.95
2.7870,27.14
2.7875,32.64
2.7880,37.52
2.7885,38.74
2.7890,36.91
2.7895,35.69
2.7900,38.13
2.7905,42.1
2.7910,44.54
2.7915,43.62
2.7920,39.65
2.7925,33.86
2.7930,28.06
2.7935,24.39
2.7940,22.56
2.7945,19.21
2.7950,12.8
2.7955,5.473
2.7960,0.895
2.7965,-1.547
2.7970,-3.988
2.7975,-6.43
2.7980,-8.566
2.7985,-12.53
2.7990,-18.33
2.7995,-23.52
2.8000,-24.44
2.8005,-22.91
2.8010,-21.38
2.8015,-17.72
2.8020,-10.09
2.8025,-2.462
2.8030,-0.02059
2.8035,-0.02059
2.8040,5.778
2.8045,17.99
2.8050,26.23
2.8055,26.23
2.8060,27.45
2.8065,40.88
2.8070,62.54
2.8075,80.55
2.8080,89.1
2.8085,91.84
2.8090,89.4
2.8095,76.58
2.8100,51.56
2.8105,23.17
2.8110,2.421
2.8115,-7.65
2.8120,-13.45
2.8125,-19.55
2.8130,-26.57
2.8135,-37.25
2.8140,-57.7
2.8145,-91.58
2.8150,-127.9
2.8155,-148.7
2.8160,-143.2
2.8165,-118.1
2.8170,-88.22
2.8175,-66.86
2.8180,-59.84
2.8185,-67.16
2.8190,-80.59
2.8195,-85.78
2.8200,-72.66
2.8205,-43.97
2.8210,-14.98
2.8215,1.811
2.8220,4.557
2.8225,-0.02059
2.8230,-0.9362
2.8235,5.168
2.8240,14.93
2.8245,21.65
2.8250,22.26
2.8255,18.9
2.8260,14.02
2.8265,8.525
2.8270,4.557
2.8275,5.168
2.8280,8.525
2.8285,9.44
2.8290,5.778
2.8295,-0.631
2.8300,-8.261
2.8305,-12.23
2.8310,-6.124
2.8315,11.58
2.8320,32.94
2.8325,48.2
2.8330,59.19
2.8335,74.14
