CSV File Version 2
Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y,AVI file path,Mouse x, Mouse y
 0:04:43.52, 120687, 270.28,265.10,-2000.00,-2000.00,-2000.00,282.44,270.59,,295.00,605.00
 0:04:43.58, 120688, 270.00,264.43,-2000.00,-2000.00,-2000.00,281.53,267.65,,295.00,605.00
 0:04:43.62, 120689, 271.70,265.08,-2000.00,-2000.00,-2000.00,286.34,270.40,,295.00,605.00
 0:04:43.68, 120690, 198.85,276.17,145.47,287.63,85.68,93.97,339.82,,295.00,605.00
 0:04:43.72, 120691, 203.84,280.42,155.57,295.62,86.41,111.04,355.52,,295.00,605.00
 0:04:43.78, 120692, 215.35,279.81,176.08,295.15,87.26,137.28,350.96,,295.00,605.00
 0:04:43.85, 120693, 224.85,278.91,193.98,294.72,88.52,157.90,351.04,,295.00,605.00
 0:04:43.88, 120694, 240.77,281.07,233.19,296.05,84.57,208.47,351.10,,295.00,605.00
 0:04:43.95, 120695, 264.76,290.94,277.96,308.83,88.08,270.47,368.96,,295.00,605.00
 0:04:43.98, 120696, 267.49,290.26,287.38,306.22,88.53,279.43,345.45,,295.00,605.00
 0:04:44.05, 120697, 271.38,286.20,294.41,300.40,88.99,291.08,333.08,,295.00,605.00
 0:04:44.12, 120698, 275.81,281.34,301.09,294.31,89.20,297.97,327.66,,295.00,605.00
 0:04:44.15, 120699, 276.00,280.13,302.16,292.96,88.89,297.72,332.68,,295.00,605.00
 0:04:44.22, 120700, 276.69,282.31,302.99,296.85,88.73,299.57,341.83,,295.00,605.00
 0:04:44.25, 120701, 243.69,285.96,-2000.00,-2000.00,-2000.00,211.22,365.73,,295.00,605.00
 0:04:44.32, 120702, 230.05,292.01,211.08,317.66,88.77,186.33,385.18,,295.00,605.00
 0:04:44.38, 120703, 234.01,290.69,218.41,316.57,87.91,196.43,374.86,,295.00,605.00
 0:04:44.42, 120704, 258.00,286.67,245.27,312.22,88.85,259.03,369.70,,295.00,605.00
 0:04:44.49, 120705, 265.45,280.26,259.14,302.16,88.91,237.15,356.53,,295.00,605.00
 0:04:44.55, 120706, 269.56,282.22,267.56,303.45,89.06,228.11,366.50,,295.00,605.00
 0:04:44.59, 120707, 264.54,275.56,-2000.00,-2000.00,-2000.00,213.33,333.62,,295.00,605.00
 0:04:44.65, 120708, 256.76,271.24,257.77,259.34,88.63,218.00,285.67,,295.00,605.00
 0:04:44.69, 120709, 257.60,273.19,260.71,263.24,89.52,236.29,279.51,,295.00,605.00
 0:04:44.75, 120710, 258.43,273.49,263.99,263.14,89.25,242.16,277.39,,295.00,605.00
 0:04:44.79, 120711, 270.74,275.67,290.33,266.41,88.86,278.74,277.39,,295.00,605.00
 0:04:44.85, 120712, 275.14,277.02,298.40,269.16,89.24,289.93,281.04,,295.00,605.00
 0:04:44.92, 120713, 285.45,275.32,309.40,268.38,89.49,299.65,279.12,,295.00,605.00
 0:04:44.95, 120714, 282.46,275.04,303.71,266.88,89.42,283.38,278.14,,295.00,605.00
 0:04:45.02, 120715, 344.82,284.06,-2000.00,-2000.00,-2000.00,457.24,318.24,,295.00,605.00
 0:04:45.09, 120716, 333.01,283.70,419.56,286.25,88.58,443.60,307.02,,295.00,605.00
 0:04:45.12, 120717, 327.86,283.33,408.76,283.05,88.83,438.22,297.10,,295.00,605.00
 0:04:45.19, 120718, 323.89,283.18,398.18,282.98,89.25,422.86,295.43,,295.00,605.00
 0:04:45.22, 120719, 323.42,283.34,397.07,282.63,89.75,419.25,295.17,,295.00,605.00
 0:04:45.29, 120720, 325.56,282.73,401.27,281.15,88.04,424.56,291.92,,295.00,605.00
 0:04:45.32, 120721, 327.55,282.20,402.78,279.28,89.46,425.28,288.98,,295.00,605.00
 0:04:45.39, 120722, 340.00,280.58,425.07,277.97,87.14,451.54,286.23,,295.00,605.00
 0:04:45.45, 120723, 344.83,283.02,434.45,281.91,86.15,461.23,295.32,,295.00,605.00
 0:04:45.49, 120724, 346.81,283.16,433.58,284.78,88.90,457.72,297.70,,295.00,605.00
 0:04:45.55, 120725, 351.10,284.24,449.68,288.80,84.11,478.06,306.18,,295.00,605.00
 0:04:45.59, 120726, 352.52,282.57,449.35,286.20,86.51,482.42,302.67,,295.00,605.00
 0:04:45.65, 120727, 355.59,288.54,458.84,300.97,84.54,494.49,328.77,,295.00,605.00
 0:04:45.72, 120728, 356.69,296.62,458.45,312.64,86.02,496.31,345.71,,295.00,605.00
 0:04:45.75, 120729, 366.87,304.02,492.44,325.72,83.96,544.25,356.69,,295.00,605.00
 0:04:45.82, 120730, 360.89,299.20,471.11,315.82,84.50,522.80,333.75,,295.00,605.00
 0:04:45.89, 120731, 356.62,301.38,462.51,317.12,84.03,504.11,339.29,,295.00,605.00
 0:04:45.92, 120732, 356.75,297.75,458.21,310.32,87.07,496.28,324.05,,295.00,605.00
 0:04:45.99, 120733, 300.13,281.52,-2000.00,-2000.00,-2000.00,337.04,251.48,,295.00,605.00
 0:04:46.02, 120734, 292.19,285.96,324.27,279.12,93.13,311.95,280.51,,295.00,605.00
 0:04:46.09, 120735, 301.24,292.84,342.23,292.94,91.70,336.22,304.56,,295.00,605.00
 0:04:46.15, 120736, 316.41,285.33,361.30,297.59,93.38,356.17,307.38,,295.00,605.00
 0:04:46.19, 120737, 322.97,291.10,379.87,315.21,93.79,376.15,357.50,,295.00,605.00
 0:04:46.25, 120738, 349.32,303.38,429.75,340.43,90.22,446.41,398.14,,295.00,605.00
 0:04:46.29, 120739, 349.77,305.76,432.21,345.69,89.54,446.26,398.38,,295.00,605.00
 0:04:46.35, 120740, 350.29,303.84,432.33,345.30,88.43,447.27,396.66,,295.00,605.00
 0:04:46.42, 120741, 356.86,310.80,448.19,363.99,89.21,468.87,432.90,,295.00,605.00
 0:04:46.45, 120742, 360.65,312.28,456.31,366.45,86.92,481.56,435.94,,295.00,605.00
 0:04:46.52, 120743, 363.80,312.35,455.09,370.87,89.50,477.44,442.14,,295.00,605.00
 0:04:46.59, 120744, 367.81,309.93,468.51,361.51,86.33,490.09,429.75,,295.00,605.00
 0:04:46.62, 120745, 370.33,306.62,477.21,359.51,85.26,506.95,424.46,,295.00,605.00
 0:04:46.69, 120746, 343.06,291.43,427.86,334.69,82.99,447.11,389.83,,295.00,605.00
 0:04:46.72, 120747, 347.83,291.42,429.66,332.27,87.93,452.80,401.73,,295.00,605.00
 0:04:46.79, 120748, 314.57,272.41,-2000.00,-2000.00,-2000.00,356.23,314.86,,295.00,605.00
 0:04:46.85, 120749, 293.60,254.67,-2000.00,-2000.00,-2000.00,294.81,235.30,,295.00,605.00
 0:04:46.89, 120750, 296.36,255.60,324.63,239.76,89.09,299.37,252.96,,295.00,605.00
 0:04:46.96, 120751, 298.62,255.46,328.38,237.63,87.96,305.62,257.17,,295.00,605.00
 0:04:46.99, 120752, 295.17,251.35,325.63,231.50,87.31,302.24,246.53,,295.00,605.00
 0:04:47.06, 120753, 289.21,246.51,314.08,211.52,87.71,288.45,221.44,,295.00,605.00
 0:04:47.12, 120754, 289.40,251.48,313.15,219.35,87.35,288.39,227.49,,295.00,605.00
 0:04:47.16, 120755, 289.33,250.22,312.33,216.27,86.83,284.84,218.45,,295.00,605.00
 0:04:47.22, 120756, 283.88,250.71,301.45,216.79,86.16,270.03,220.12,,295.00,605.00
 0:04:47.26, 120757, 288.40,248.40,308.83,211.66,82.61,279.15,210.55,,295.00,605.00
 0:04:47.32, 120758, 349.17,263.39,-2000.00,-2000.00,-2000.00,450.95,271.77,,295.00,605.00
 0:04:47.39, 120759, 339.97,265.47,417.42,253.73,83.10,426.73,271.85,,295.00,605.00
 0:04:47.42, 120760, 320.38,260.98,393.79,251.79,83.62,402.79,263.66,,295.00,605.00
 0:04:47.49, 120761, 320.61,263.17,393.46,260.87,84.21,417.45,288.08,,295.00,605.00
 0:04:47.52, 120762, 320.89,263.99,395.62,261.12,81.63,420.39,290.80,,295.00,605.00
 0:04:47.59, 120763, 333.70,272.72,423.32,283.05,83.57,460.95,324.66,,295.00,605.00
 0:04:47.66, 120764, 334.05,274.36,421.93,288.15,83.23,459.60,330.58,,295.00,605.00
 0:04:47.69, 120765, 334.62,275.16,422.52,289.92,83.06,458.52,333.85,,295.00,605.00
 0:04:47.76, 120766, 333.16,275.49,418.42,295.04,83.75,452.65,342.10,,295.00,605.00
 0:04:47.79, 120767, 331.41,276.55,415.36,298.31,84.18,448.43,351.03,,295.00,605.00
 0:04:47.86, 120768, 334.59,282.74,422.39,312.36,82.49,459.45,374.13,,295.00,605.00
 0:04:47.92, 120769, 333.36,284.90,417.63,318.48,82.46,453.14,381.08,,295.00,605.00
 0:04:47.96, 120770, 332.25,286.81,415.84,321.58,83.57,449.38,386.02,,295.00,605.00
 0:04:48.02, 120771, 330.75,286.69,414.79,322.26,83.23,449.16,385.18,,295.00,605.00
 0:04:48.06, 120772, 331.80,288.78,413.69,326.26,84.09,448.55,392.62,,295.00,605.00
 0:04:48.12, 120773, 346.60,282.41,424.60,313.62,84.40,451.66,370.32,,295.00,605.00
 0:04:48.19, 120774, 348.74,286.97,431.13,320.96,82.96,445.23,386.79,,295.00,605.00
 0:04:48.22, 120775, 351.12,285.13,433.07,316.76,84.67,447.83,375.15,,295.00,605.00
 0:04:48.29, 120776, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:04:48.32, 120777, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,,295.00,605.00
 0:04:48.39, 120778, 307.05,303.11,-2000.00,-2000.00,-2000.00,328.54,468.31,,295.00,605.00
 0:04:48.46, 120779, 311.03,306.58,347.98,371.15,84.79,333.62,473.64,,295.00,605.00
 0:04:48.49, 120780, 311.60,305.91,350.12,367.54,84.21,334.81,461.27,,295.00,605.00
 0:04:48.56, 120781, 335.84,307.95,-2000.00,-2000.00,-2000.00,402.33,466.86,,295.00,605.00
 0:04:48.59, 120782, 337.93,308.46,-2000.00,-2000.00,-2000.00,408.08,469.25,,295.00,605.00
 0:04:48.66, 120783, 340.69,309.90,409.71,370.70,85.43,415.25,459.86,,295.00,605.00
 0:04:48.72, 120784, 340.68,305.08,409.37,361.14,85.33,413.98,435.77,,295.00,605.00
 0:04:48.76, 120785, 341.22,302.54,410.84,355.30,85.02,415.73,429.34,,295.00,605.00
 0:04:48.82, 120786, 304.04,291.65,-2000.00,-2000.00,-2000.00,309.77,387.08,,295.00,605.00
 0:04:48.86, 120787, 254.68,280.37,-2000.00,-2000.00,-2000.00,174.25,339.17,,295.00,605.00
 0:04:48.92, 120788, 259.96,281.36,245.64,302.13,88.83,195.27,357.07,,295.00,605.00
 0:04:48.99, 120789, 265.41,278.42,257.97,293.41,88.96,212.95,346.69,,295.00,605.00
 0:04:49.02, 120790, 268.23,276.59,264.10,288.13,88.60,221.24,336.29,,295.00,605.00
 0:04:49.09, 120791, 271.35,272.86,270.61,279.87,88.33,229.24,320.82,,295.00,605.00
 0:04:49.12, 120792, 272.77,270.14,273.32,275.81,88.01,232.53,315.62,,295.00,605.00
 0:04:49.19, 120793, 274.38,266.57,277.29,266.58,88.26,237.26,302.41,,295.00,605.00
 0:04:49.22, 120794, 274.97,265.50,278.34,264.94,88.78,239.03,300.31,,295.00,605.00
 0:04:49.29, 120795, 321.19,276.05,-2000.00,-2000.00,-2000.00,368.97,345.52,,295.00,605.00
 0:04:49.33, 120796, 360.98,286.86,-2000.00,-2000.00,-2000.00,480.32,394.12,,295.00,605.00
 0:04:49.39, 120797, 363.39,288.66,456.75,315.62,87.14,478.13,377.40,,295.00,605.00
 0:04:49.46, 120798, 362.19,287.15,455.58,313.94,86.84,472.41,361.56,,295.00,605.00
 0:04:49.49, 120799, 361.71,286.33,453.88,312.76,85.43,471.05,361.91,,295.00,605.00
 0:04:49.56, 120800, 371.34,289.05,478.75,316.84,82.62,505.27,369.26,,295.00,605.00
 0:04:49.59, 120801, 368.87,288.25,473.99,315.16,83.35,503.07,363.36,,295.00,605.00
 0:04:49.66, 120802, 365.73,285.52,466.09,311.68,83.77,492.25,358.37,,295.00,605.00
 0:04:49.73, 120803, 361.90,284.21,463.14,307.82,80.32,488.94,355.67,,295.00,605.00
 0:04:49.76, 120804, 360.97,282.32,454.92,305.08,85.03,479.77,351.25,,295.00,605.00
 0:04:49.83, 120805, 360.55,281.37,454.25,303.88,85.12,473.67,351.62,,295.00,605.00
 0:04:49.86, 120806, 361.51,282.22,456.75,304.74,84.24,477.43,354.23,,295.00,605.00
 0:04:49.93, 120807, 360.71,283.05,449.00,307.29,85.71,465.54,357.21,,295.00,605.00
 0:04:49.99, 120808, 262.44,265.11,-2000.00,-2000.00,-2000.00,191.32,284.23,,295.00,605.00
 0:04:50.03, 120809, 266.95,266.39,259.41,269.08,91.51,207.48,305.57,,295.00,605.00
 0:04:50.09, 120810, 277.57,266.49,281.60,268.86,91.37,240.72,309.41,,295.00,605.00
 0:04:50.16, 120811, 269.44,264.51,-2000.00,-2000.00,-2000.00,218.39,302.61,,295.00,605.00
 0:04:50.19, 120812, 256.75,261.69,242.85,257.42,90.94,190.76,295.14,,295.00,605.00
 0:04:50.26, 120813, 265.30,264.96,258.20,263.92,90.97,214.51,305.76,,295.00,605.00
 0:04:50.29, 120814, 268.80,264.53,264.77,263.20,90.28,220.70,301.39,,295.00,605.00
 0:04:50.36, 120815, 274.00,264.00,275.62,264.04,90.71,234.42,301.70,,295.00,605.00
 0:04:50.43, 120816, 277.73,265.10,283.93,267.18,90.20,245.48,305.19,,295.00,605.00
 0:04:50.46, 120817, 279.08,265.02,286.42,266.85,89.87,249.15,304.54,,295.00,605.00
 0:04:50.53, 120818, 280.15,264.89,288.73,267.71,89.76,252.05,305.88,,295.00,605.00
 0:04:50.56, 120819, 280.43,264.53,289.87,268.06,89.71,253.88,307.54,,295.00,605.00
 0:04:50.63, 120820, 282.69,267.92,294.36,274.82,89.47,260.59,319.78,,295.00,605.00
 0:04:50.69, 120821, 284.87,266.94,297.75,273.84,88.58,264.39,315.59,,295.00,605.00
 0:04:50.73, 120822, 286.53,266.34,301.08,271.78,88.04,267.76,313.59,,295.00,605.00
 0:04:50.79, 120823, 289.34,264.46,306.26,269.51,87.32,274.19,309.44,,295.00,605.00
 0:04:50.83, 120824, 290.38,263.76,308.50,267.34,86.89,276.61,308.39,,295.00,605.00
 0:04:50.89, 120825, 330.28,272.02,389.84,289.09,84.43,387.06,342.38,,295.00,605.00
 0:04:50.96, 120826, 340.79,272.78,408.95,287.58,86.08,410.01,337.49,,295.00,605.00
 0:04:50.99, 120827, 349.27,276.51,435.46,296.08,83.44,446.92,347.52,,295.00,605.00
 0:04:51.06, 120828, 375.70,280.84,494.70,304.69,83.45,534.77,358.85,,295.00,605.00
 0:04:51.09, 120829, 372.55,279.20,484.22,301.11,80.83,522.93,349.88,,295.00,605.00
 0:04:51.16, 120830, 360.70,275.50,460.68,296.00,80.11,488.59,343.02,,295.00,605.00
 0:04:51.23, 120831, 351.17,274.66,437.61,293.93,81.55,457.81,344.58,,295.00,605.00
 0:04:51.26, 120832, 358.66,274.02,456.41,290.84,80.00,480.78,339.44,,295.00,605.00
 0:04:51.33, 120833, 357.41,273.16,451.29,290.50,80.86,475.79,337.96,,295.00,605.00
 0:04:51.39, 120834, 356.55,273.70,457.05,293.57,76.00,484.39,344.84,,295.00,605.00
 0:04:51.43, 120835, 356.88,274.37,-2000.00,-2000.00,-2000.00,485.41,347.98,,295.00,605.00
 0:04:51.49, 120836, 358.53,274.19,453.01,294.82,80.85,482.54,348.21,,295.00,605.00
 0:04:51.53, 120837, 356.07,272.75,457.14,288.41,73.54,484.08,337.32,,295.00,605.00
 0:04:51.59, 120838, 352.70,271.15,440.72,287.95,80.65,466.53,335.02,,295.00,605.00
 0:04:51.66, 120839, 356.20,271.48,446.84,288.55,81.58,466.39,339.49,,295.00,605.00
 0:04:51.69, 120840, 358.48,272.03,456.81,289.38,76.16,480.63,340.37,,295.00,605.00
 0:04:51.76, 120841, 361.27,273.08,454.23,290.27,83.37,478.56,341.14,,295.00,605.00
 0:04:51.79, 120842, 362.88,273.18,459.03,290.76,82.72,478.32,340.17,,295.00,605.00
 0:04:51.86, 120843, 273.10,245.27,-2000.00,-2000.00,-2000.00,225.20,217.14,,295.00,605.00
 0:04:51.93, 120844, 257.35,245.63,-2000.00,-2000.00,-2000.00,181.73,216.60,,295.00,605.00
 0:04:51.96, 120845, 261.54,245.80,249.78,223.74,86.74,196.89,239.09,,295.00,605.00
 0:04:52.03, 120846, 263.98,235.91,-2000.00,-2000.00,-2000.00,201.85,190.80,,295.00,605.00
 0:04:52.06, 120847, 267.43,228.39,273.70,172.96,84.81,230.91,163.52,,295.00,605.00
 0:04:52.13, 120848, 275.13,234.96,284.43,185.19,85.05,252.60,184.51,,295.00,605.00
 0:04:52.20, 120849, 269.27,244.75,-2000.00,-2000.00,-2000.00,238.96,229.83,,295.00,605.00
 0:04:52.23, 120850, 255.83,265.52,250.28,276.29,85.15,212.80,331.57,,295.00,605.00
 0:04:52.30, 120851, 266.90,268.10,263.48,279.04,84.53,231.42,338.00,,295.00,605.00
 0:04:52.33, 120852, 269.72,268.75,267.34,280.90,85.69,227.57,337.43,,295.00,605.00
 0:04:52.40, 120853, 265.58,262.39,261.20,266.17,84.98,217.68,312.65,,295.00,605.00
 0:04:52.46, 120854, 269.44,264.07,267.22,267.79,85.05,227.06,317.27,,295.00,605.00
 0:04:52.50, 120855, 271.05,264.33,270.21,268.91,85.31,229.14,316.15,,295.00,605.00
 0:04:52.56, 120856, 273.71,263.54,275.27,266.76,85.60,235.12,311.96,,295.00,605.00
 0:04:52.60, 120857, 275.24,262.23,277.94,264.97,85.90,237.92,308.64,,295.00,605.00
 0:04:52.66, 120858, 278.12,262.56,284.38,263.82,86.39,245.74,304.90,,295.00,605.00
 0:04:52.73, 120859, 280.31,265.55,288.91,271.61,86.93,252.44,315.95,,295.00,605.00
 0:04:52.76, 120860, 280.82,266.75,290.19,274.35,87.19,254.33,319.84,,295.00,605.00
 0:04:52.83, 120861, 282.41,266.74,291.79,274.41,88.18,256.00,319.32,,295.00,605.00
 0:04:52.86, 120862, 282.97,264.10,294.67,269.63,87.76,258.81,311.39,,295.00,605.00
 0:04:52.93, 120863, 286.37,240.98,308.79,208.53,86.94,276.72,218.81,,295.00,605.00
 0:04:53.00, 120864, 290.94,246.36,314.85,220.20,87.36,291.49,239.51,,295.00,605.00
 0:04:53.03, 120865, 289.47,243.14,313.93,211.24,86.23,286.35,224.00,,295.00,605.00
 0:04:53.10, 120866, 291.44,243.26,316.83,209.30,86.56,291.46,220.69,,295.00,605.00
 0:04:53.13, 120867, 292.80,245.19,318.77,213.70,86.79,293.66,224.46,,295.00,605.00
 0:04:53.20, 120868, 295.10,246.91,322.20,218.61,86.37,297.47,231.03,,295.00,605.00
 0:04:53.26, 120869, 297.22,249.93,326.57,230.34,85.22,303.33,249.15,,295.00,605.00
 0:04:53.30, 120870, 298.47,250.19,329.01,229.46,84.30,306.60,250.01,,295.00,605.00
 0:04:53.36, 120871, 300.38,249.98,331.40,228.71,83.50,308.94,247.38,,295.00,605.00
 0:04:53.43, 120872, 302.70,251.61,336.40,233.13,82.93,314.72,253.92,,295.00,605.00
 0:04:53.46, 120873, 303.57,251.18,338.15,231.33,82.27,317.05,250.70,,295.00,605.00
 0:04:53.53, 120874, 278.76,275.69,298.45,303.45,82.68,273.28,379.43,,295.00,605.00
 0:04:53.56, 120875, 285.34,278.14,304.02,305.63,83.22,287.74,384.32,,295.00,605.00
 0:04:53.63, 120876, 289.79,277.99,309.40,304.03,84.48,286.37,377.43,,295.00,605.00
 0:04:53.70, 120877, 288.30,271.28,306.88,287.07,85.51,278.79,342.10,,295.00,605.00
 0:04:53.73, 120878, 289.79,271.99,309.06,287.36,86.07,281.95,344.73,,295.00,605.00
 0:04:53.80, 120879, 292.38,271.47,313.15,285.32,87.03,285.86,338.61,,295.00,605.00
 0:04:53.83, 120880, 293.67,270.96,315.31,284.36,87.44,287.34,336.12,,295.00,605.00
 0:04:53.90, 120881, 295.83,270.92,319.62,283.85,87.82,292.58,335.53,,295.00,605.00
 0:04:53.96, 120882, 296.79,270.04,321.41,282.24,88.00,294.61,332.10,,295.00,605.00
 0:04:54.00, 120883, 296.65,269.84,321.41,280.71,87.86,294.46,330.04,,295.00,605.00
 0:04:54.06, 120884, 294.82,269.91,318.23,279.93,87.94,290.21,325.34,,295.00,605.00
 0:04:54.10, 120885, 293.77,269.53,315.38,280.04,88.16,286.67,324.84,,295.00,605.00
 0:04:54.16, 120886, 291.22,269.98,311.03,281.22,88.41,280.77,328.03,,295.00,605.00
 0:04:54.23, 120887, 290.52,268.36,309.34,278.32,88.60,279.10,323.19,,295.00,605.00
 0:04:54.27, 120888, 290.19,267.06,309.72,275.44,88.59,279.70,319.87,,295.00,605.00
 0:04:54.33, 120889, 276.58,266.28,281.57,274.46,88.68,243.81,323.29,,295.00,605.00
 0:04:54.37, 120890, 276.37,266.33,281.80,274.80,88.67,244.45,325.02,,295.00,605.00
 0:04:54.43, 120891, 275.46,266.79,279.58,275.78,88.84,242.10,327.31,,295.00,605.00
 0:04:54.50, 120892, 275.73,265.65,279.63,275.01,88.89,241.63,325.76,,295.00,605.00
 0:04:54.53, 120893, 275.80,264.36,279.93,273.23,89.20,241.60,324.93,,295.00,605.00
 0:04:54.60, 120894, 276.21,263.76,280.28,269.49,89.35,241.80,319.80,,295.00,605.00
 0:04:54.63, 120895, 275.88,263.51,280.16,269.48,89.44,241.36,317.98,,295.00,605.00
 0:04:54.70, 120896, 274.87,263.32,278.53,269.23,89.42,239.89,318.42,,295.00,605.00
 0:04:54.77, 120897, 274.24,263.17,276.95,270.14,89.71,238.22,320.59,,295.00,605.00
 0:04:54.80, 120898, 275.39,263.88,276.79,272.70,89.77,237.08,326.66,,295.00,605.00
 0:04:54.87, 120899, 320.51,265.27,369.39,277.09,89.74,357.84,328.76,,295.00,605.00
 0:04:54.90, 120900, 318.75,265.54,368.92,275.80,89.24,357.57,326.86,,295.00,605.00
 0:04:54.97, 120901, 312.30,264.34,354.26,272.75,89.57,339.95,320.95,,295.00,605.00
 0:04:55.03, 120902, 317.01,267.55,364.82,280.50,89.90,353.96,333.50,,295.00,605.00
 0:04:55.07, 120903, 348.60,271.01,435.30,286.76,87.68,451.05,339.10,,295.00,605.00
 0:04:55.13, 120904, 348.67,269.74,429.06,283.70,87.50,444.20,331.14,,295.00,605.00
 0:04:55.17, 120905, 346.11,269.55,422.89,284.75,88.22,430.37,333.66,,295.00,605.00
 0:04:55.23, 120906, 343.49,272.18,414.96,288.51,88.32,418.69,341.15,,295.00,605.00
 0:04:55.27, 120907, 343.60,272.55,414.34,290.33,89.22,415.41,341.08,,295.00,605.00
 0:04:55.33, 120908, 363.25,281.73,461.82,304.09,86.91,480.98,363.08,,295.00,605.00
 0:04:55.40, 120909, 357.01,273.93,445.40,295.02,87.60,462.62,338.26,,295.00,605.00
 0:04:55.43, 120910, 353.29,274.61,444.38,296.13,85.03,461.50,351.25,,295.00,605.00
 0:04:55.50, 120911, 346.48,275.22,426.67,295.51,87.13,442.43,349.54,,295.00,605.00
 0:04:55.53, 120912, 343.67,273.27,415.65,290.68,88.22,422.21,340.04,,295.00,605.00
 0:04:55.60, 120913, 336.72,270.59,402.70,284.41,87.92,400.28,331.11,,295.00,605.00
 0:04:55.67, 120914, 331.88,270.07,391.47,282.17,89.15,385.85,329.10,,295.00,605.00
 0:04:55.70, 120915, 329.70,270.63,388.03,282.46,88.80,380.61,329.09,,295.00,605.00
 0:04:55.77, 120916, 333.06,268.19,396.36,278.07,88.68,392.53,320.33,,295.00,605.00
 0:04:55.80, 120917, 332.34,267.35,393.90,274.41,89.13,389.74,316.42,,295.00,605.00
 0:04:55.87, 120918, 331.94,265.17,392.61,270.21,89.21,386.09,308.05,,295.00,605.00
 0:04:55.93, 120919, 331.95,267.02,391.78,272.39,90.05,385.00,313.77,,295.00,605.00
 0:04:55.97, 120920, 321.54,267.70,372.75,277.49,90.99,360.43,320.91,,295.00,605.00
 0:04:56.03, 120921, 309.85,272.19,349.98,285.79,91.40,333.79,339.28,,295.00,605.00
 0:04:56.10, 120922, 308.31,279.24,346.70,300.58,92.69,331.66,360.53,,295.00,605.00
 0:04:56.13, 120923, 307.46,282.79,344.78,307.50,92.76,329.26,367.78,,295.00,605.00
 0:04:56.20, 120924, 312.19,291.54,355.84,328.75,93.25,346.52,397.53,,295.00,605.00
 0:04:56.23, 120925, 312.34,291.33,355.24,329.28,93.01,346.35,395.29,,295.00,605.00
 0:04:56.30, 120926, 314.81,288.01,357.46,326.82,93.08,347.36,392.34,,295.00,605.00
 0:04:56.37, 120927, 335.74,280.22,402.65,306.22,92.33,405.12,360.45,,295.00,605.00
 0:04:56.40, 120928, 336.39,280.25,402.95,305.94,91.19,406.76,361.30,,295.00,605.00
 0:04:56.47, 120929, 335.63,278.87,401.25,303.44,90.38,403.20,357.23,,295.00,605.00
 0:04:56.50, 120930, 335.06,277.23,399.47,300.63,90.22,400.20,354.17,,295.00,605.00
 0:04:56.57, 120931, 335.59,275.55,397.33,298.51,90.97,395.45,352.61,,295.00,605.00
 0:04:56.63, 120932, 346.02,273.88,422.78,294.79,89.39,427.37,348.38,,295.00,605.00
 0:04:56.67, 120933, 345.57,273.31,420.58,294.22,89.58,427.25,348.40,,295.00,605.00
 0:04:56.73, 120934, 342.95,273.58,417.17,294.78,89.04,422.60,350.20,,295.00,605.00
 0:04:56.77, 120935, 341.71,273.07,411.93,293.26,88.76,416.21,347.66,,295.00,605.00
 0:04:56.84, 120936, 345.48,274.06,421.03,295.39,88.49,426.65,350.88,,295.00,605.00
 0:04:56.90, 120937, 344.85,273.21,418.60,293.76,88.25,423.87,347.75,,295.00,605.00
 0:04:56.94, 120938, 344.68,272.82,418.64,293.09,88.22,423.08,347.36,,295.00,605.00
 0:04:57.00, 120939, 343.00,272.56,414.36,293.54,88.86,417.58,348.58,,295.00,605.00
 0:04:57.04, 120940, 342.24,273.97,413.08,293.90,88.57,415.46,350.00,,295.00,605.00
 0:04:57.10, 120941, 345.54,274.59,420.66,295.32,87.74,425.89,349.13,,295.00,605.00
 0:04:57.17, 120942, 344.23,275.58,417.62,297.74,88.49,422.68,352.69,,295.00,605.00
 0:04:57.20, 120943, 344.05,276.75,416.91,299.60,87.87,421.56,355.27,,295.00,605.00
 0:04:57.27, 120944, 343.33,278.72,414.87,303.02,87.62,418.74,359.39,,295.00,605.00
 0:04:57.30, 120945, 343.13,279.27,415.14,304.90,87.70,418.98,360.59,,295.00,605.00
 0:04:57.37, 120946, 343.52,280.50,415.56,306.79,87.28,420.21,363.77,,295.00,605.00
 0:04:57.44, 120947, 344.77,280.96,419.41,308.41,86.83,425.44,365.06,,295.00,605.00
 0:04:57.47, 120948, 343.70,280.77,417.08,309.10,87.35,423.54,366.47,,295.00,605.00
 0:04:57.54, 120949, 325.94,274.98,380.71,296.50,85.81,373.75,349.27,,295.00,605.00
 0:04:57.57, 120950, 326.91,275.37,381.69,295.98,86.31,375.26,351.46,,295.00,605.00
 0:04:57.64, 120951, 328.08,275.38,383.82,294.84,86.27,376.81,348.18,,295.00,605.00
 0:04:57.70, 120952, 327.75,274.40,382.14,292.67,86.21,373.51,343.99,,295.00,605.00
 0:04:57.74, 120953, 335.12,276.01,400.08,297.16,86.19,398.43,350.42,,295.00,605.00
 0:04:57.80, 120954, 337.29,275.08,401.99,294.71,86.31,401.87,346.39,,295.00,605.00
 0:04:57.84, 120955, 337.75,274.55,403.97,293.96,85.68,402.58,345.39,,295.00,605.00
