Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Juan Jorquera Bonafonte,RUNNING,04/04/2018,13:06:11,00:48:45,8.72,152,10.7,19.8,05:36,03:02,624,24,80,,58,100,69,53,9,176.0,80.0,199,55,51,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,99,4.8,12:30,0,51,,0.00,27.9,,
,00:00:01,99,4.8,12:30,0,51,,0.00,27.9,,
,00:00:02,100,4.1,14:38,0,51,,1.20,27.6,,
,00:00:03,101,3.6,16:40,0,51,,1.20,27.8,,
,00:00:04,101,3.2,18:45,0,51,,1.20,27.9,,
,00:00:05,101,3.1,19:21,0,51,,1.80,27.9,,
,00:00:06,101,2.8,21:26,0,51,,3.00,27.9,,
,00:00:07,101,2.7,22:13,0,51,,4.00,27.9,,
,00:00:08,101,2.6,23:05,0,51,,5.30,27.9,,
,00:00:09,100,2.7,22:13,0,51,,6.10,28.0,,
,00:00:10,99,3.0,20:00,0,51,,7.00,27.9,,
,00:00:11,98,3.5,17:09,0,51,,8.30,28.0,,
,00:00:12,98,4.1,14:38,19,51,,9.90,27.9,,
,00:00:13,97,4.6,13:03,19,51,,11.70,27.9,,
,00:00:14,97,4.9,12:15,19,51,,13.50,28.0,,
,00:00:15,98,5.1,11:46,36,52,,15.40,28.0,,
,00:00:16,98,5.0,12:00,36,52,,17.20,28.0,,
,00:00:17,99,5.0,12:00,52,52,,19.10,28.0,,
,00:00:18,100,5.0,12:00,52,52,,21.10,27.9,,
,00:00:19,101,4.9,12:15,57,52,,23.10,28.0,,
,00:00:20,101,4.8,12:30,57,52,,25.10,28.0,,
,00:00:21,102,4.8,12:30,58,52,,26.80,28.0,,
,00:00:22,101,4.7,12:46,60,52,,28.40,28.0,,
,00:00:23,101,4.8,12:30,60,52,,30.10,28.1,,
,00:00:24,101,5.0,12:00,60,52,,31.60,28.0,,
,00:00:25,101,5.1,11:46,60,52,,33.50,28.0,,
,00:00:26,101,5.2,11:32,60,52,,35.20,28.0,,
,00:00:27,101,5.4,11:07,60,52,,37.00,28.1,,
,00:00:28,102,5.2,11:32,60,52,,38.80,28.0,,
,00:00:29,102,5.2,11:32,60,53,,40.40,28.1,,
,00:00:30,102,5.2,11:32,60,53,,42.20,28.1,,
,00:00:31,102,5.3,11:19,59,53,,44.00,28.1,,
,00:00:32,103,5.3,11:19,60,53,,45.90,28.0,,
,00:00:33,103,5.4,11:07,60,54,,47.80,28.1,,
,00:00:34,103,5.4,11:07,60,54,,49.40,28.1,,
,00:00:35,103,5.5,10:55,60,54,,51.20,28.1,,
,00:00:36,104,5.5,10:55,60,54,,53.00,28.3,,
,00:00:37,104,5.6,10:43,60,54,,54.90,28.1,,
,00:00:38,103,5.6,10:43,60,54,,56.50,28.1,,
,00:00:39,103,5.7,10:32,60,54,,58.40,28.1,,
,00:00:40,103,5.7,10:32,60,54,,60.20,28.2,,
,00:00:41,103,5.8,10:21,60,54,,62.20,28.3,,
,00:00:42,102,5.8,10:21,60,54,,64.00,28.2,,
,00:00:43,102,5.8,10:21,60,54,,65.90,28.1,,
,00:00:44,102,5.8,10:21,59,54,,67.60,28.2,,
,00:00:45,101,5.9,10:10,59,54,,69.30,28.3,,
,00:00:46,101,5.9,10:10,59,54,,71.00,28.3,,
,00:00:47,101,5.9,10:10,59,54,,72.90,28.1,,
,00:00:48,100,5.9,10:10,59,54,,74.50,28.1,,
,00:00:49,100,5.9,10:10,59,54,,76.30,28.3,,
,00:00:50,100,5.9,10:10,59,54,,77.90,28.0,,
,00:00:51,100,6.0,10:00,59,55,,79.60,28.2,,
,00:00:52,101,6.0,10:00,59,55,,81.30,28.2,,
,00:00:53,101,6.0,10:00,59,56,,83.10,28.3,,
,00:00:54,101,6.0,10:00,59,56,,85.00,28.1,,
,00:00:55,100,6.0,10:00,60,56,,86.90,28.3,,
,00:00:56,100,6.0,10:00,60,56,,88.60,28.3,,
,00:00:57,100,6.0,10:00,60,56,,90.40,28.3,,
,00:00:58,100,6.0,10:00,60,56,,91.90,28.3,,
,00:00:59,100,5.9,10:10,60,56,,93.50,28.3,,
,00:01:00,101,5.9,10:10,60,56,,94.90,28.3,,
,00:01:01,101,5.9,10:10,60,56,,96.60,28.3,,
,00:01:02,101,5.9,10:10,60,56,,98.20,28.3,,
,00:01:03,101,5.8,10:21,60,57,,99.80,28.1,,
,00:01:04,102,5.8,10:21,60,57,,101.00,28.3,,
,00:01:05,102,5.8,10:21,60,57,,102.30,28.4,,
,00:01:06,103,5.8,10:21,60,57,,103.90,28.4,,
,00:01:07,104,5.8,10:21,60,58,,105.60,28.3,,
,00:01:08,104,5.9,10:10,60,58,,107.40,28.3,,
,00:01:09,105,5.9,10:10,60,58,,109.20,28.3,,
,00:01:10,105,5.9,10:10,60,58,,111.00,28.1,,
,00:01:11,105,6.0,10:00,60,58,,112.60,28.4,,
,00:01:12,105,6.0,10:00,59,58,,114.60,28.3,,
,00:01:13,105,6.1,09:50,59,58,,116.60,28.3,,
,00:01:14,105,6.2,09:41,59,58,,118.80,28.4,,
,00:01:15,105,6.3,09:31,61,58,,121.00,28.3,,
,00:01:16,105,6.4,09:23,61,58,,123.10,28.4,,
,00:01:17,104,6.4,09:23,62,58,,125.20,28.3,,
,00:01:18,104,6.4,09:23,62,58,,127.00,28.3,,
,00:01:19,103,6.5,09:14,62,58,,129.20,28.4,,
,00:01:20,102,6.5,09:14,62,58,,131.20,28.4,,
,00:01:21,101,6.5,09:14,62,58,,133.10,28.4,,
,00:01:22,101,6.6,09:05,62,58,,135.00,28.4,,
,00:01:23,101,6.6,09:05,62,58,,136.70,28.4,,
,00:01:24,101,6.6,09:05,62,58,,138.60,28.3,,
,00:01:25,101,6.6,09:05,62,57,,140.30,28.3,,
,00:01:26,101,6.6,09:05,62,57,,142.20,28.4,,
,00:01:27,101,6.6,09:05,62,57,,144.00,28.4,,
,00:01:28,101,6.7,08:57,62,57,,145.80,28.4,,
,00:01:29,101,6.8,08:49,69,57,,147.90,28.4,,
,00:01:30,101,7.0,08:34,73,57,,150.20,28.5,,
,00:01:31,101,7.2,08:20,73,57,,152.70,28.4,,
,00:01:32,101,7.3,08:13,77,57,,155.40,28.4,,
,00:01:33,101,7.5,08:00,77,57,,158.30,28.5,,
,00:01:34,101,7.6,07:54,81,57,,161.20,28.5,,
,00:01:35,102,7.7,07:48,82,56,,164.30,28.5,,
,00:01:36,102,7.9,07:36,82,56,,167.40,28.4,,
,00:01:37,103,8.1,07:24,82,56,,170.60,28.5,,
,00:01:38,104,8.3,07:14,82,56,,173.60,28.4,,
,00:01:39,105,8.5,07:04,82,56,,176.60,28.5,,
,00:01:40,106,8.7,06:54,82,56,,179.20,28.5,,
,00:01:41,106,8.9,06:44,81,56,,182.10,28.5,,
,00:01:42,107,9.0,06:40,81,56,,184.70,28.5,,
,00:01:43,107,9.1,06:36,81,56,,187.40,28.5,,
,00:01:44,108,9.1,06:36,81,56,,190.10,28.5,,
,00:01:45,108,9.1,06:36,81,56,,192.80,28.5,,
,00:01:46,108,9.1,06:36,81,56,,195.40,28.5,,
,00:01:47,108,9.1,06:36,81,56,,197.90,28.6,,
,00:01:48,109,9.1,06:36,81,56,,200.30,28.5,,
,00:01:49,109,9.1,06:36,81,56,,202.90,28.5,,
,00:01:50,110,9.0,06:40,81,56,,205.30,28.5,,
,00:01:51,110,8.9,06:44,81,56,,207.70,28.6,,
,00:01:52,111,8.8,06:49,81,57,,209.80,28.6,,
,00:01:53,111,8.7,06:54,81,57,,212.10,28.6,,
,00:01:54,112,8.8,06:49,81,57,,214.30,28.6,,
,00:01:55,112,8.8,06:49,81,57,,216.80,28.6,,
,00:01:56,112,8.9,06:44,82,57,,219.40,28.6,,
,00:01:57,112,8.9,06:44,82,57,,221.90,28.7,,
,00:01:58,112,8.8,06:49,82,57,,224.30,28.6,,
,00:01:59,112,8.6,06:59,80,57,,226.40,28.7,,
,00:02:00,112,8.3,07:14,80,57,,228.20,28.6,,
,00:02:01,112,8.0,07:30,80,57,,229.60,28.7,,
,00:02:02,112,7.7,07:48,80,57,,230.80,28.7,,
,00:02:03,112,6.0,10:00,80,57,,231.80,28.7,,
,00:02:04,113,5.9,10:10,80,57,,232.10,28.7,,
,00:02:05,113,5.9,10:10,80,57,,232.90,28.7,,
,00:02:06,113,6.1,09:50,80,57,,234.30,28.7,,
,00:02:07,113,6.4,09:23,80,57,,235.80,28.7,,
,00:02:08,113,6.7,08:57,76,57,,237.50,28.7,,
,00:02:09,113,6.8,08:49,68,57,,239.30,28.8,,
,00:02:10,113,7.1,08:27,64,57,,241.50,28.7,,
,00:02:11,113,7.5,08:00,64,57,,244.10,28.8,,
,00:02:12,113,7.7,07:48,64,57,,246.90,28.8,,
,00:02:13,114,7.9,07:36,64,57,,249.70,28.7,,
,00:02:14,114,8.1,07:24,65,57,,252.30,28.8,,
,00:02:15,114,8.5,07:04,65,57,,254.90,28.8,,
,00:02:16,115,8.8,06:49,74,57,,257.70,28.7,,
,00:02:17,115,9.0,06:40,74,57,,260.80,28.8,,
,00:02:18,116,9.0,06:40,74,57,,263.90,28.8,,
,00:02:19,116,9.1,06:36,78,57,,266.80,28.8,,
,00:02:20,117,9.1,06:36,78,57,,269.60,28.7,,
,00:02:21,117,9.2,06:31,78,57,,272.10,28.8,,
,00:02:22,117,9.2,06:31,78,58,,274.60,28.8,,
,00:02:23,118,9.2,06:31,78,58,,277.30,28.8,,
,00:02:24,118,9.2,06:31,78,58,,279.80,28.8,,
,00:02:25,118,9.3,06:27,77,58,,282.50,28.8,,
,00:02:26,119,9.3,06:27,77,58,,285.30,28.9,,
,00:02:27,119,9.2,06:31,77,58,,287.70,28.8,,
,00:02:28,119,9.1,06:36,77,58,,290.10,28.8,,
,00:02:29,118,9.1,06:36,78,58,,292.60,28.9,,
,00:02:30,118,9.1,06:36,78,59,,295.00,28.8,,
,00:02:31,117,9.1,06:36,77,59,,297.60,28.9,,
,00:02:32,117,9.1,06:36,78,59,,300.00,28.9,,
,00:02:33,117,9.1,06:36,78,59,,302.50,28.8,,
,00:02:34,117,9.1,06:36,78,60,,304.80,28.9,,
,00:02:35,117,9.0,06:40,78,60,,307.30,28.9,,
,00:02:36,117,9.0,06:40,78,60,,309.70,28.9,,
,00:02:37,117,8.9,06:44,78,60,,312.10,29.0,,
,00:02:38,118,8.9,06:44,78,60,,314.50,29.0,,
,00:02:39,118,8.9,06:44,78,60,,316.90,28.9,,
,00:02:40,119,8.9,06:44,78,60,,319.30,29.0,,
,00:02:41,120,8.9,06:44,78,60,,321.80,28.9,,
,00:02:42,120,8.9,06:44,78,60,,324.20,28.9,,
,00:02:43,122,8.9,06:44,77,60,,326.70,28.8,,
,00:02:44,122,9.0,06:40,78,60,,329.20,28.9,,
,00:02:45,123,9.0,06:40,78,60,,331.90,29.0,,
,00:02:46,124,9.0,06:40,78,60,,334.60,28.8,,
,00:02:47,124,9.0,06:40,79,60,,337.20,29.0,,
,00:02:48,124,8.9,06:44,83,60,,339.60,29.0,,
,00:02:49,124,8.9,06:44,83,60,,341.80,29.0,,
,00:02:50,124,8.9,06:44,83,60,,344.20,29.0,,
,00:02:51,124,8.9,06:44,87,60,,346.60,29.0,,
,00:02:52,126,8.9,06:44,87,60,,349.00,29.1,,
,00:02:53,126,8.9,06:44,85,60,,351.40,29.0,,
,00:02:54,127,8.9,06:44,82,62,,353.60,29.0,,
,00:02:55,127,8.9,06:44,80,62,,356.00,29.0,,
,00:02:56,127,8.9,06:44,79,62,,358.30,29.1,,
,00:02:57,128,8.9,06:44,79,62,,360.90,29.0,,
,00:02:58,128,9.0,06:40,79,62,,363.40,29.0,,
,00:02:59,128,9.0,06:40,79,62,,366.00,29.0,,
,00:03:00,128,9.0,06:40,79,62,,368.50,29.0,,
,00:03:01,128,9.1,06:36,79,62,,371.00,29.0,,
,00:03:02,128,9.2,06:31,79,62,,373.70,29.0,,
,00:03:03,127,9.2,06:31,79,62,,376.30,29.0,,
,00:03:04,127,9.3,06:27,80,62,,379.00,29.0,,
,00:03:05,127,9.3,06:27,80,62,,382.00,29.0,,
,00:03:06,127,9.3,06:27,79,62,,384.50,29.0,,
,00:03:07,126,9.3,06:27,79,62,,387.00,29.0,,
,00:03:08,126,9.2,06:31,79,62,,389.40,29.1,,
,00:03:09,126,9.2,06:31,78,62,,391.60,29.0,,
,00:03:10,126,9.2,06:31,78,62,,394.00,29.0,,
,00:03:11,126,9.2,06:31,76,62,,396.40,29.1,,
,00:03:12,126,9.1,06:36,75,62,,398.90,29.0,,
,00:03:13,126,9.0,06:40,75,62,,400.90,29.0,,
,00:03:14,126,8.9,06:44,78,62,,403.10,29.1,,
,00:03:15,127,8.7,06:54,78,62,,405.40,29.0,,
,00:03:16,127,8.6,06:59,79,62,,407.50,29.0,,
,00:03:17,127,8.5,07:04,79,62,,409.80,29.1,,
,00:03:18,128,8.6,06:59,80,63,,412.20,29.0,,
,00:03:19,128,8.7,06:54,80,63,,414.60,29.1,,
,00:03:20,128,8.9,06:44,79,64,,417.20,29.0,,
,00:03:21,129,9.0,06:40,79,64,,419.80,29.1,,
,00:03:22,129,9.2,06:31,77,64,,422.80,29.1,,
,00:03:23,129,9.3,06:27,78,64,,425.70,29.0,,
,00:03:24,129,9.4,06:23,77,64,,428.80,29.1,,
,00:03:25,130,9.5,06:19,78,64,,432.00,29.1,,
,00:03:26,129,9.5,06:19,78,64,,434.90,29.0,,
,00:03:27,129,9.6,06:15,78,64,,437.80,29.1,,
,00:03:28,129,9.6,06:15,78,64,,440.70,29.1,,
,00:03:29,128,9.5,06:19,77,64,,443.50,29.1,,
,00:03:30,128,9.5,06:19,78,65,,446.00,29.2,,
,00:03:31,128,9.5,06:19,78,65,,448.40,29.2,,
,00:03:32,128,9.4,06:23,79,65,,451.00,29.3,,
,00:03:33,129,9.4,06:23,79,65,,453.30,29.1,,
,00:03:34,129,9.4,06:23,79,65,,455.80,29.1,,
,00:03:35,129,9.4,06:23,79,65,,458.30,29.2,,
,00:03:36,129,9.4,06:23,79,66,,460.80,29.2,,
,00:03:37,129,9.3,06:27,79,66,,463.40,29.2,,
,00:03:38,130,9.2,06:31,79,67,,465.60,29.2,,
,00:03:39,130,9.1,06:36,79,67,,468.00,29.3,,
,00:03:40,130,9.0,06:40,79,67,,470.30,29.2,,
,00:03:41,131,8.9,06:44,79,67,,472.50,29.1,,
,00:03:42,131,8.8,06:49,79,67,,474.70,29.3,,
,00:03:43,132,8.8,06:49,79,67,,476.60,29.1,,
,00:03:44,132,8.7,06:54,79,67,,478.70,29.3,,
,00:03:45,133,8.7,06:54,79,67,,481.10,29.3,,
,00:03:46,133,8.7,06:54,79,67,,483.30,29.3,,
,00:03:47,133,8.8,06:49,79,67,,485.70,29.2,,
,00:03:48,133,8.8,06:49,79,67,,488.40,29.1,,
,00:03:49,133,8.8,06:49,79,67,,491.00,29.1,,
,00:03:50,133,8.9,06:44,79,67,,493.50,29.1,,
,00:03:51,133,8.9,06:44,79,67,,496.40,29.2,,
,00:03:52,133,9.0,06:40,79,67,,499.40,29.2,,
,00:03:53,133,9.0,06:40,79,67,,502.30,29.3,,
,00:03:54,133,9.1,06:36,79,69,,505.00,29.2,,
,00:03:55,133,9.1,06:36,79,69,,507.70,29.3,,
,00:03:56,134,9.1,06:36,79,69,,510.40,29.3,,
,00:03:57,134,9.1,06:36,79,69,,513.00,29.3,,
,00:03:58,134,9.0,06:40,79,69,,515.50,29.1,,
,00:03:59,134,8.8,06:49,79,69,,517.80,29.3,,
,00:04:00,134,8.6,06:59,80,69,,519.60,29.2,,
,00:04:01,135,8.3,07:14,79,69,,521.20,29.3,,
,00:04:02,135,8.1,07:24,79,69,,522.60,29.2,,
,00:04:03,135,8.0,07:30,78,69,,523.90,29.2,,
,00:04:04,135,7.9,07:36,77,69,,525.60,29.0,,
,00:04:05,135,7.9,07:36,77,69,,527.30,29.2,,
,00:04:06,136,7.8,07:42,77,70,,528.80,29.1,,
,00:04:07,136,7.9,07:36,77,70,,530.60,29.3,,
,00:04:08,137,8.0,07:30,77,70,,532.70,29.3,,
,00:04:09,137,8.0,07:30,78,70,,535.30,29.3,,
,00:04:10,137,8.1,07:24,78,70,,537.90,29.3,,
,00:04:11,137,8.2,07:19,79,70,,540.70,29.3,,
,00:04:12,137,8.3,07:14,79,70,,543.40,29.2,,
,00:04:13,137,8.4,07:09,79,70,,546.10,29.2,,
,00:04:14,137,8.5,07:04,79,70,,548.80,29.1,,
,00:04:15,137,8.9,06:44,79,70,,551.50,29.2,,
,00:04:16,137,9.3,06:27,79,70,,554.40,29.1,,
,00:04:17,137,9.7,06:11,78,70,,557.70,29.1,,
,00:04:18,137,10.0,06:00,78,70,,560.80,29.2,,
,00:04:19,137,10.2,05:53,78,70,,563.90,29.1,,
,00:04:20,137,10.2,05:53,78,71,,567.10,29.1,,
,00:04:21,137,10.1,05:56,78,71,,570.00,29.2,,
,00:04:22,137,10.0,06:00,78,71,,572.80,29.1,,
,00:04:23,137,9.9,06:04,78,71,,575.50,29.0,,
,00:04:24,137,9.8,06:07,78,71,,578.40,29.1,,
,00:04:25,137,9.8,06:07,78,71,,581.00,29.1,,
,00:04:26,136,9.7,06:11,78,72,,583.40,29.1,,
,00:04:27,136,9.7,06:11,78,72,,585.60,29.1,,
,00:04:28,136,9.7,06:11,78,73,,588.00,29.1,,
,00:04:29,136,9.7,06:11,78,73,,590.60,29.1,,
,00:04:30,136,9.7,06:11,78,73,,593.20,29.1,,
,00:04:31,136,9.7,06:11,78,73,,595.90,29.2,,
,00:04:32,136,9.6,06:15,78,73,,598.70,29.1,,
,00:04:33,136,9.6,06:15,78,73,,601.20,29.1,,
,00:04:34,137,9.6,06:15,78,73,,603.90,29.2,,
,00:04:35,137,9.5,06:19,78,73,,606.50,29.1,,
,00:04:36,137,9.5,06:19,78,73,,609.10,29.0,,
,00:04:37,137,9.4,06:23,78,73,,611.70,29.1,,
,00:04:38,137,9.4,06:23,78,73,,614.10,29.0,,
,00:04:39,137,9.4,06:23,78,73,,616.60,29.1,,
,00:04:40,137,9.3,06:27,78,73,,619.00,29.0,,
,00:04:41,136,9.3,06:27,78,73,,621.30,29.0,,
,00:04:42,136,9.3,06:27,78,73,,623.60,29.1,,
,00:04:43,136,9.2,06:31,78,73,,625.90,29.0,,
,00:04:44,135,9.2,06:31,78,73,,628.10,29.0,,
,00:04:45,135,9.1,06:36,78,73,,630.40,29.0,,
,00:04:46,135,9.1,06:36,78,73,,632.70,29.0,,
,00:04:47,134,9.1,06:36,78,73,,635.20,29.1,,
,00:04:48,134,9.1,06:36,78,73,,637.80,29.1,,
,00:04:49,134,9.1,06:36,78,73,,640.10,29.1,,
,00:04:50,133,9.1,06:36,78,73,,642.40,29.1,,
,00:04:51,133,9.1,06:36,78,73,,644.90,28.9,,
,00:04:52,133,9.1,06:36,78,73,,647.60,29.0,,
,00:04:53,133,9.1,06:36,78,73,,650.50,29.1,,
,00:04:54,133,9.1,06:36,78,73,,653.00,29.0,,
,00:04:55,133,9.1,06:36,77,73,,655.70,29.0,,
,00:04:56,133,9.1,06:36,78,73,,658.20,29.0,,
,00:04:57,133,9.1,06:36,78,73,,660.60,28.9,,
,00:04:58,133,9.1,06:36,78,73,,663.10,29.0,,
,00:04:59,133,9.1,06:36,78,73,,665.70,29.0,,
,00:05:00,132,9.1,06:36,78,73,,668.50,29.1,,
,00:05:01,132,9.1,06:36,78,73,,670.90,29.0,,
,00:05:02,132,9.1,06:36,78,73,,673.20,29.1,,
,00:05:03,132,9.1,06:36,78,73,,675.50,29.0,,
,00:05:04,132,9.1,06:36,78,74,,677.90,29.0,,
,00:05:05,132,9.1,06:36,78,74,,680.40,29.0,,
,00:05:06,132,9.1,06:36,78,74,,682.90,29.1,,
,00:05:07,133,9.1,06:36,78,74,,685.70,29.0,,
,00:05:08,133,9.1,06:36,78,74,,688.30,29.0,,
,00:05:09,133,9.2,06:31,78,74,,691.00,29.0,,
,00:05:10,133,9.3,06:27,78,74,,693.90,29.0,,
,00:05:11,133,9.3,06:27,78,74,,697.00,29.0,,
,00:05:12,133,9.5,06:19,77,74,,700.30,29.0,,
,00:05:13,132,9.6,06:15,77,74,,703.40,29.0,,
,00:05:14,132,9.5,06:19,77,74,,706.40,29.0,,
,00:05:15,132,9.2,06:31,77,74,,709.20,29.0,,
,00:05:16,131,8.7,06:54,77,74,,711.20,29.0,,
,00:05:17,129,8.1,07:24,77,74,,712.40,29.0,,
,00:05:18,127,5.1,11:46,77,74,,712.70,29.0,,
,00:05:19,126,6.0,10:00,77,74,,712.70,28.9,,
,00:05:20,126,6.1,09:50,77,74,,713.50,29.0,,
,00:05:21,126,7.4,08:06,77,74,,714.70,29.0,,
,00:05:22,126,7.7,07:48,78,74,,716.40,29.0,,
,00:05:23,127,9.7,06:11,78,74,,717.90,29.0,,
,00:05:24,127,10.2,05:53,78,74,,720.50,29.0,,
,00:05:25,128,10.0,06:00,78,74,,723.90,29.0,,
,00:05:26,129,9.9,06:04,78,74,,727.50,29.0,,
,00:05:27,130,9.5,06:19,78,74,,731.30,29.0,,
,00:05:28,131,9.2,06:31,78,75,,734.40,29.0,,
,00:05:29,131,9.0,06:40,78,75,,737.00,29.0,,
,00:05:30,132,8.7,06:54,78,75,,739.40,29.0,,
,00:05:31,132,8.6,06:59,78,75,,741.50,29.0,,
,00:05:32,132,8.5,07:04,78,75,,743.40,29.0,,
,00:05:33,132,8.5,07:04,80,75,,745.20,29.0,,
,00:05:34,132,8.6,06:59,80,75,,747.40,29.0,,
,00:05:35,132,8.7,06:54,80,75,,749.90,29.0,,
,00:05:36,132,8.9,06:44,80,75,,752.30,29.0,,
,00:05:37,132,9.0,06:40,80,75,,754.60,29.0,,
,00:05:38,132,9.1,06:36,80,75,,757.20,29.0,,
,00:05:39,133,9.3,06:27,80,75,,759.50,29.0,,
,00:05:40,133,9.5,06:19,79,75,,762.30,29.0,,
,00:05:41,133,9.5,06:19,79,75,,765.20,28.9,,
,00:05:42,133,9.5,06:19,79,75,,768.00,29.0,,
,00:05:43,133,9.5,06:19,79,75,,770.80,29.0,,
,00:05:44,133,9.6,06:15,79,75,,773.60,29.0,,
,00:05:45,133,9.5,06:19,79,75,,776.40,28.9,,
,00:05:46,133,9.5,06:19,79,75,,779.20,29.0,,
,00:05:47,133,9.5,06:19,79,75,,782.00,29.0,,
,00:05:48,133,9.6,06:15,79,75,,784.70,29.0,,
,00:05:49,133,9.6,06:15,79,75,,787.30,29.0,,
,00:05:50,134,9.6,06:15,78,75,,789.90,29.0,,
,00:05:51,134,9.6,06:15,78,75,,792.60,29.0,,
,00:05:52,135,9.6,06:15,78,75,,795.20,29.0,,
,00:05:53,135,9.6,06:15,78,75,,797.80,29.0,,
,00:05:54,135,9.5,06:19,78,75,,800.50,29.0,,
,00:05:55,135,9.5,06:19,78,75,,802.90,29.0,,
,00:05:56,135,9.5,06:19,78,75,,805.40,29.0,,
,00:05:57,134,9.5,06:19,78,75,,807.90,28.9,,
,00:05:58,134,9.5,06:19,78,75,,810.40,29.0,,
,00:05:59,133,9.5,06:19,78,75,,812.90,29.0,,
,00:06:00,133,9.5,06:19,78,75,,815.40,29.0,,
,00:06:01,133,9.5,06:19,78,75,,818.10,29.0,,
,00:06:02,132,9.5,06:19,78,75,,820.90,29.0,,
,00:06:03,133,9.5,06:19,78,75,,823.60,29.0,,
,00:06:04,133,9.5,06:19,78,75,,826.40,29.0,,
,00:06:05,133,9.5,06:19,78,75,,828.80,29.0,,
,00:06:06,133,9.4,06:23,78,75,,831.10,29.0,,
,00:06:07,133,9.4,06:23,78,75,,833.40,29.0,,
,00:06:08,133,9.4,06:23,77,75,,835.80,29.0,,
,00:06:09,134,9.4,06:23,78,75,,838.10,29.0,,
,00:06:10,134,9.5,06:19,77,75,,840.70,29.0,,
,00:06:11,134,9.5,06:19,77,75,,843.00,29.0,,
,00:06:12,134,9.5,06:19,77,75,,845.60,29.0,,
,00:06:13,134,9.6,06:15,78,75,,848.50,29.0,,
,00:06:14,134,9.6,06:15,78,75,,851.60,29.0,,
,00:06:15,134,9.6,06:15,78,75,,854.70,29.0,,
,00:06:16,134,9.7,06:11,77,75,,857.70,29.0,,
,00:06:17,134,9.7,06:11,77,75,,860.70,29.0,,
,00:06:18,134,9.7,06:11,77,75,,863.50,29.0,,
,00:06:19,134,9.7,06:11,77,75,,866.20,29.0,,
,00:06:20,134,9.7,06:11,77,75,,868.90,29.0,,
,00:06:21,134,9.7,06:11,77,75,,871.50,29.0,,
,00:06:22,133,9.7,06:11,77,75,,874.10,29.0,,
,00:06:23,133,9.7,06:11,77,75,,876.70,29.0,,
,00:06:24,133,9.7,06:11,77,75,,879.40,29.0,,
,00:06:25,133,9.7,06:11,77,75,,882.10,29.0,,
,00:06:26,133,9.7,06:11,77,75,,884.80,29.0,,
,00:06:27,134,9.7,06:11,77,75,,887.40,29.0,,
,00:06:28,134,9.8,06:07,77,75,,890.10,29.0,,
,00:06:29,133,9.8,06:07,77,75,,893.10,29.0,,
,00:06:30,134,9.8,06:07,77,75,,895.90,29.0,,
,00:06:31,134,9.7,06:11,77,75,,898.60,29.1,,
,00:06:32,133,9.7,06:11,77,75,,901.20,29.0,,
,00:06:33,134,9.7,06:11,78,75,,903.80,29.0,,
,00:06:34,133,9.7,06:11,78,75,,906.40,29.0,,
,00:06:35,133,9.7,06:11,78,75,,909.00,29.0,,
,00:06:36,134,9.7,06:11,78,75,,911.70,29.0,,
,00:06:37,133,9.7,06:11,78,75,,914.30,29.0,,
,00:06:38,133,9.7,06:11,78,75,,917.00,29.0,,
,00:06:39,133,9.7,06:11,78,75,,919.60,29.0,,
,00:06:40,133,9.8,06:07,78,75,,922.60,29.0,,
,00:06:41,133,9.8,06:07,78,75,,925.50,29.0,,
,00:06:42,134,9.8,06:07,78,75,,928.60,29.0,,
,00:06:43,133,9.9,06:04,78,75,,931.50,29.0,,
,00:06:44,133,9.9,06:04,78,75,,934.40,29.0,,
,00:06:45,133,9.9,06:04,78,75,,937.40,29.0,,
,00:06:46,133,9.9,06:04,78,75,,940.50,29.0,,
,00:06:47,133,9.9,06:04,78,75,,943.30,29.0,,
,00:06:48,133,9.9,06:04,78,75,,946.20,29.0,,
,00:06:49,133,10.0,06:00,78,75,,948.90,29.0,,
,00:06:50,133,10.0,06:00,78,75,,951.80,29.0,,
,00:06:51,133,10.0,06:00,78,75,,954.50,29.1,,
,00:06:52,134,10.0,06:00,78,75,,957.20,29.0,,
,00:06:53,134,10.0,06:00,78,75,,960.00,29.0,,
,00:06:54,133,9.9,06:04,78,75,,962.70,29.0,,
,00:06:55,134,9.9,06:04,77,75,,965.20,29.0,,
,00:06:56,134,9.8,06:07,78,75,,967.90,29.0,,
,00:06:57,134,9.7,06:11,78,75,,970.30,29.0,,
,00:06:58,133,9.7,06:11,78,75,,972.70,29.0,,
,00:06:59,133,9.5,06:19,79,75,,975.10,29.1,,
,00:07:00,133,9.4,06:23,79,75,,977.40,29.0,,
,00:07:01,132,9.4,06:23,79,75,,979.90,29.0,,
,00:07:02,132,9.4,06:23,79,75,,982.50,29.0,,
,00:07:03,131,9.5,06:19,79,75,,985.10,29.0,,
,00:07:04,131,9.5,06:19,79,75,,987.90,28.9,,
,00:07:05,131,9.6,06:15,79,75,,990.50,29.0,,
,00:07:06,131,9.7,06:11,79,75,,993.40,28.9,,
